date,product_id,quantity,netprice,price,discount,discountapplied,season,campaign_intensity
2023-06-22,ET4820200025,265,155516.4,155722.42,206.02,1,3,0.001322995
2023-06-23,ET4820200025,124,71282.38,71282.38,0,0,3,0
2023-06-24,ET4820200025,175,100529.12,100578.66,49.54,1,3,0.00049255
2023-06-26,ET4820200025,185,106775.59,106775.59,0,0,3,0
2023-06-27,ET4820200025,107,60339.45,60988.44,648.99,1,3,0.010641197
2023-06-30,ET4820200025,6,3479.09,3479.09,0,0,3,0
2023-07-03,ET4820200025,265,149677.75,150142.72,464.97,1,3,0.003096853
2023-07-04,ET4820200025,202,114246.79,114487.55,240.76,1,3,0.002102936
2023-07-05,ET4820200025,175,98853.64,100607.52,1753.88,1,3,0.017432892
2023-07-06,ET4820200025,301,171643,172426.92,783.92,1,3,0.00454639
2023-07-07,ET4820200025,462,263354.75,264162.43,807.68,1,3,0.003057513
2023-07-08,ET4820200025,419,237306.59,238510.88,1204.29,1,3,0.005049204
2023-07-09,ET4820200025,146,82855,83245.54,390.54,1,3,0.004691423
2023-07-12,ET4820200025,120,68376.21,68376.21,0,0,3,0
2023-07-13,ET4820200025,748,423271.09,427896.99,4625.9,1,3,0.010810779
2023-07-14,ET4820200025,85,48217.25,48494.83,277.58,1,3,0.005723909
2023-07-15,ET4820200025,1,399.99,399.99,0,0,3,0
2023-07-17,ET4820200025,213,119660.95,120835.57,1174.62,1,3,0.009720813
2023-07-18,ET4820200025,215,121940.58,123056.04,1115.46,1,3,0.009064651
2023-07-19,ET4820200025,223,125424.1,127164.47,1740.37,1,3,0.013685977
2023-07-20,ET4820200025,73,41068.64,41805.73,721.41,1,3,0.017256247
2023-07-21,ET4820200025,108,60819.42,61297.33,477.91,1,3,0.007796588
2023-07-22,ET4820200025,1,524.97,574.99,50.02,1,3,0.086992817
2023-07-24,ET4820200025,72,40138.57,40818.79,680.22,1,3,0.016664384
2023-07-25,ET4820200025,119,67446.07,67960.22,514.15,1,3,0.007565455
2023-07-26,ET4820200025,88,49698.82,50154.89,456.07,1,3,0.009093231
2023-07-27,ET4820200025,83,46088.5,47233.15,1144.66,1,3,0.024234251
2023-07-28,ET4820200025,29,16514.83,16614.87,100.04,1,3,0.006021112
2023-07-29,ET4820200025,18,10017.42,10203.19,185.77,1,3,0.018207051
2023-07-31,ET4820200025,50,28387.92,28584.72,196.8,1,3,0.006884797
2023-08-01,ET4820200025,44,24703.55,25025.36,321.81,1,3,0.012859355
2023-08-02,ET4820200025,14,7782.57,7918.29,135.72,1,3,0.017140064
2023-08-03,ET4820200025,14,7729.84,8029.86,300.02,1,3,0.037363042
2023-08-04,ET4820200025,60,33492.97,34348.54,855.57,1,3,0.024908482
2023-08-05,ET4820200025,11,6304.89,6304.89,0,0,3,0
2023-08-07,ET4820200025,78,43922.3,44370.88,448.58,1,3,0.010109784
2023-08-08,ET4820200025,32,18130.38,18213.35,82.97,1,3,0.00455545
2023-08-09,ET4820200025,6,3213.72,3397.53,183.81,1,3,0.054101068
2023-08-10,ET4820200025,48,27772.1,28071.27,299.17,1,3,0.010657516
2023-08-11,ET4820200025,98,56148.27,56953.93,805.66,1,3,0.014145819
2023-08-12,ET4820200025,26,15159.26,15274.07,114.81,1,3,0.007516661
2023-08-14,ET4820200025,104,60420.1,61080.58,660.48,1,3,0.010813257
2023-08-15,ET4820200025,59,33717.58,34218.78,501.2,1,3,0.014646928
2023-08-16,ET4820200025,112,64070.22,64232.97,162.75,1,3,0.002533746
2023-08-17,ET4820200025,58,32251.4,32287.19,35.79,1,3,0.001108489
2023-08-18,ET4820200025,50,28513.57,28513.57,0,0,3,0
2023-08-19,ET4820200025,69,39324.21,39369.46,45.27,1,3,0.001149876
2023-08-20,ET4820200025,3,1539.97,1539.97,0,0,3,0
2023-08-21,ET4820200025,36,20647.74,20647.74,0,0,3,0
2023-08-22,ET4820200025,3,1704.68,1749.97,45.29,1,3,0.025880444
2023-08-23,ET4820200025,55,31796.02,32108.84,312.82,1,3,0.009742488
2023-08-24,ET4820200025,67,38767.52,39144.52,377,1,3,0.009630978
2023-08-25,ET4820200025,103,59106.88,59524.65,417.77,1,3,0.007018437
2023-08-26,ET4820200025,93,53039.69,53162.36,122.67,1,3,0.00230746
2023-08-28,ET4820200025,269,154175.99,154849.36,673.37,1,3,0.004348549
2023-08-29,ET4820200025,143,82020.52,82526.56,506.04,1,3,0.006131844
2023-08-30,ET4820200025,107,61483.31,61620.13,136.82,1,3,0.002220378
2023-08-31,ET4820200025,129,73458.45,74203.6,745.15,1,3,0.010041966
2023-09-01,ET4820200025,175,100051.13,100145.72,94.59,1,4,0.000944524
2023-09-02,ET4820200025,84,48464.52,48688.57,224.05,1,4,0.004601696
2023-09-04,ET4820200025,154,86743.77,87915.54,1171.78,1,4,0.013328474
2023-09-05,ET4820200025,104,58304.76,58304.76,0,0,4,0
2023-09-06,ET4820200025,95,54421.94,54450.2,28.26,1,4,0.000519006
2023-09-07,ET4820200025,76,44127.34,44471.72,344.38,1,4,0.007743798
2023-09-08,ET4820200025,119,69409.34,69456.24,46.9,1,4,0.000675245
2023-09-09,ET4820200025,50,29250.57,29385.61,124.32,1,4,0.004230642
2023-09-11,ET4820200025,240,138441.96,139119.98,619.05,1,4,0.004449756
2023-09-12,ET4820200025,98,54629.53,54916.91,287.38,1,4,0.005232997
2023-09-13,ET4820200025,89,49481.29,49895.44,388.25,1,4,0.007781272
2023-09-14,ET4820200025,107,59980.43,60094.43,103.64,1,4,0.001724619
2023-09-15,ET4820200025,151,84094.75,85275.86,1150.03,1,4,0.013485997
2023-09-16,ET4820200025,77,43394.64,44145.21,713.68,1,4,0.016166646
2023-09-18,ET4820200025,193,109714.54,110713.48,962.05,1,4,0.008689547
2023-09-19,ET4820200025,166,94692.6,95428.17,704.22,1,4,0.007379582
2023-09-20,ET4820200025,144,83299.71,84050.73,708.32,1,4,0.008427291
2023-09-21,ET4820200025,82,47828.8,47946.8,107.28,1,4,0.00223748
2023-09-22,ET4820200025,54,31067.63,31281.91,198.22,1,4,0.00633657
2023-09-23,ET4820200025,46,26633.94,27046.94,375.48,1,4,0.013882532
2023-09-25,ET4820200025,126,72765.83,73515.19,690.4,1,4,0.009391256
2023-09-26,ET4820200025,67,38470.75,38915.55,407.37,1,4,0.010468052
2023-09-27,ET4820200025,52,30162.75,30468.35,289.73,1,4,0.009509212
2023-09-28,ET4820200025,37,21073,21250,160.92,1,4,0.007572706
2023-09-29,ET4820200025,41,23374.16,23825.75,424.79,1,4,0.01782903
2023-09-30,ET4820200025,36,20576.06,20862.29,264.79,1,4,0.012692279
2023-10-02,ET4820200025,81,46518.51,46964.72,408.69,1,4,0.008702064
2023-10-03,ET4820200025,50,28860.08,29322.25,430.01,1,4,0.014664973
2023-10-04,ET4820200025,21,11858.79,12389.79,482.75,1,4,0.038963534
2023-10-05,ET4820200025,61,35513.07,35837.27,297.39,1,4,0.008298344
2023-10-06,ET4820200025,71,41556.02,41621.39,60.01,1,4,0.001441807
2023-10-07,ET4820200025,33,18681.77,19011.52,324.39,1,4,0.017062812
2023-10-08,ET4820200025,5,2887.92,2949.95,56.67,1,4,0.019210495
2023-10-09,ET4820200025,123,71355.07,71970.51,567.2,1,4,0.007881006
2023-10-10,ET4820200025,91,52377.69,53119.4,677.39,1,4,0.012752215
2023-10-11,ET4820200025,89,51268.5,51799.5,482.75,1,4,0.009319588
2023-10-12,ET4820200025,37,21402.19,21461.19,59,1,4,0.002749149
2023-10-13,ET4820200025,43,25117.28,25235.28,107.28,1,4,0.004251191
2023-10-14,ET4820200025,50,29426.11,29785.11,326.39,1,4,0.01095816
2023-10-16,ET4820200025,130,76326.25,76762.34,397.94,1,4,0.005184052
2023-10-17,ET4820200025,83,47579.5,48128.3,505.2,1,4,0.010496943
2023-10-18,ET4820200025,77,44663.19,45045.65,349.76,1,4,0.007764568
2023-10-19,ET4820200025,116,67175.41,68015.41,763.7,1,4,0.011228338
2023-10-20,ET4820200025,69,40760.09,41064.36,277.02,1,4,0.006745996
2023-10-21,ET4820200025,64,37889.96,38189.96,272.75,1,4,0.007141929
2023-10-22,ET4820200025,4,2292.96,2379.96,81.55,1,4,0.034265282
2023-10-23,ET4820200025,111,64809.34,65469.34,616.4,1,4,0.009415094
2023-10-24,ET4820200025,155,85977.75,86669.71,639.99,1,4,0.007384241
2023-10-25,ET4820200025,77,46067.82,46407.75,317.01,1,4,0.006830971
2023-10-26,ET4820200025,64,38509.86,39410.05,854.36,1,4,0.021678734
2023-10-27,ET4820200025,38,22645.74,23539.78,871.13,1,4,0.037006718
2023-10-28,ET4820200025,26,15804.59,16000.59,184.54,1,4,0.011533325
2023-10-29,ET4820200025,2,1239.98,1239.98,0,0,4,0
2023-10-30,ET4820200025,131,79469.13,80836.95,1264.68,1,4,0.015644826
2023-10-31,ET4820200025,100,60554.61,60839.31,273.24,1,4,0.004491175
2023-11-01,ET4820200025,34,21135.8,21368.27,215.28,1,4,0.010074751
2023-11-02,ET4820200025,207,114299.92,114951.96,624.77,1,4,0.005435053
2023-11-03,ET4820200025,202,114686.34,115395.59,646.01,1,4,0.005598221
2023-11-04,ET4820200025,191,108334.96,108999.53,606.6,1,4,0.005565162
2023-11-05,ET4820200025,31,17618.83,17706.69,82.59,1,4,0.004664339
2023-11-06,ET4820200025,341,192680.64,194913.71,2088.84,1,4,0.010716742
2023-11-07,ET4820200025,150,83913.99,84504.64,543.23,1,4,0.006428404
2023-11-08,ET4820200025,273,152517.24,153493.65,893.63,1,4,0.005821935
2023-11-09,ET4820200025,156,87034.41,87672.52,586.53,1,4,0.00669001
2023-11-10,ET4820200025,392,219987.99,221270.46,1246.42,1,4,0.005633016
2023-11-11,ET4820200025,279,155407.11,156726.79,1242.73,1,4,0.007929276
2023-11-12,ET4820200025,455,252681.27,255246.94,2345.69,1,4,0.009189885
2023-11-13,ET4820200025,211,116010.32,118518.64,2357.03,1,4,0.01988742
2023-11-14,ET4820200025,396,220397.81,223370.66,2764.66,1,4,0.012377006
2023-11-15,ET4820200025,306,172568.46,174162.89,1464.74,1,4,0.008410173
2023-11-16,ET4820200025,207,117017.03,118440.25,1331.92,1,4,0.011245501
2023-11-17,ET4820200025,173,97474.74,98510.45,945.11,1,4,0.009594008
2023-11-18,ET4820200025,196,112510.68,114669.64,2009.42,1,4,0.017523557
2023-11-19,ET4820200025,144,84083.72,84648.88,527.19,1,4,0.006227962
2023-11-20,ET4820200025,145,81949.48,83361.7,1358.22,1,4,0.016293094
2023-11-21,ET4820200025,128,71649.37,72261.97,565.77,1,4,0.00782943
2023-11-22,ET4820200025,109,60804.08,61316.21,476.42,1,4,0.007769887
2023-11-23,ET4820200025,222,124164.93,124604.78,413.54,1,4,0.003318813
2023-11-24,ET4820200025,175,97717.61,98724.85,929.56,1,4,0.009415664
2023-11-25,ET4820200025,151,84919.11,85090.11,155.46,1,4,0.001827004
2023-11-26,ET4820200025,119,66374.52,67310.6,868.85,1,4,0.012908071
2023-11-27,ET4820200025,126,70514.26,71366.59,811.11,1,4,0.011365402
2023-11-28,ET4820200025,199,112222.35,113061.74,777.18,1,4,0.006873943
2023-11-29,ET4820200025,272,153156,154440.24,1212.16,1,4,0.007848732
2023-11-30,ET4820200025,489,273981.91,278224.7,3961.77,1,4,0.014239462
2023-12-01,ET4820200025,193,108599.97,109689.31,1000.35,1,1,0.00911985
2023-12-02,ET4820200025,56,31612.55,31753.2,130.2,1,1,0.004100374
2023-12-03,ET4820200025,33,17890.03,18614.51,672.57,1,1,0.036131491
2023-12-04,ET4820200025,180,101685.92,102572.38,813.18,1,1,0.007927865
2023-12-05,ET4820200025,116,65914.84,67501.36,1517.2,1,1,0.022476584
2023-12-06,ET4820200025,81,46870.6,47224.99,327.86,1,1,0.006942511
2023-12-07,ET4820200025,93,53730.84,53907.84,160.92,1,1,0.002985095
2023-12-08,ET4820200025,192,110165.3,111818.58,1545.45,1,1,0.013821048
2023-12-09,ET4820200025,113,64750.13,65935.25,1083.85,1,1,0.016438096
2023-12-10,ET4820200025,37,21169.21,21228.21,53.64,1,1,0.002526826
2023-12-11,ET4820200025,201,116954.93,119458.06,2405.49,1,1,0.020136691
2023-12-12,ET4820200025,67,38010.26,39646.01,1529.34,1,1,0.038574878
2023-12-13,ET4820200025,301,173702.9,177582.43,3578.24,1,1,0.020149741
2023-12-14,ET4820200025,103,59067.4,60715.9,1539.33,1,1,0.025352996
2023-12-15,ET4820200025,138,81149.55,82818.02,1561.21,1,1,0.018851091
2023-12-16,ET4820200025,58,35684.19,36871.21,1082.26,1,1,0.029352441
2023-12-17,ET4820200025,4,2330.55,2330.55,0,0,1,0
2023-12-18,ET4820200025,190,117658.43,120865.03,2987.3,1,1,0.024715999
2023-12-19,ET4820200025,97,60335.62,61596.56,1180.63,1,1,0.019167142
2023-12-20,ET4820200025,76,46450.87,48302.03,1735.36,1,1,0.035927268
2023-12-21,ET4820200025,124,76314.94,78565.93,2111.37,1,1,0.026873862
2023-12-22,ET4820200025,104,63780.01,66153.61,2213.04,1,1,0.03345305
2023-12-23,ET4820200025,77,46391.61,46742.33,321.94,1,1,0.006887547
2023-12-24,ET4820200025,4,2479.96,2479.96,0,0,1,0
2023-12-25,ET4820200025,84,48906.32,49838.65,883.53,1,1,0.017727808
2023-12-26,ET4820200025,85,49112.08,50018.43,840.58,1,1,0.016805406
2023-12-27,ET4820200025,137,77388.12,80049.15,2477.37,1,1,0.030948111
2023-12-28,ET4820200025,126,72390.8,73786.59,1285.06,1,1,0.017415902
2023-12-29,ET4820200025,333,193523.3,196185.59,2488.75,1,1,0.012685692
2023-12-30,ET4820200025,33,19419.85,19703.15,261.5,1,1,0.01327199
2023-12-31,ET4820200025,69,39970.6,40999.4,974.3,1,1,0.023763762
2024-01-01,4A0100000001,3,1487.11,1619.97,120.78,1,1,0.074556936
2024-01-02,4A0100000001,2,669.49,782.5,104.12,1,1,0.133060703
2024-01-05,4A0100000001,3,1015.39,1154.19,129.91,1,1,0.112555125
2024-01-08,4A0100000001,1,391.25,391.25,0,0,1,0
2024-01-09,4A0100000001,10,3621.75,4190.42,516.98,1,1,0.123371882
2024-01-10,4A0100000001,2,678.36,782.5,97.03,1,1,0.124
2024-01-11,4A0100000001,9,2680.07,3443.02,693.59,1,1,0.201448147
2024-01-12,4A0100000001,7,2399.57,2867.49,430.42,1,1,0.150103401
2024-01-15,4A0100000001,4,1493.28,1669.34,160.06,1,1,0.095882205
2024-01-16,4A0100000001,17,5562.91,6592.57,937.22,1,1,0.142163071
2024-01-17,4A0100000001,7,2118.14,2718.75,557.93,1,1,0.205215632
2024-01-18,4A0100000001,23,7457.67,8924.63,1344.29,1,1,0.150626973
2024-01-19,4A0100000001,2,590.19,782.5,176.31,1,1,0.225316294
2024-01-20,4A0100000001,3,834.48,1173.75,312.6,1,1,0.266325879
2024-01-22,4A0100000001,2,630.82,728.63,88.92,1,1,0.122037248
2024-01-23,4A0100000001,1,209.9,391.25,172.46,1,1,0.440792332
2024-01-24,4A0100000001,2,833.43,931.24,88.92,1,1,0.095485589
2024-01-25,4A0100000001,1,539.99,539.99,0,0,1,0
2024-01-26,4A0100000001,2,599.82,782.5,168.45,1,1,0.215271565
2024-01-27,4A0100000001,1,391.25,391.25,0,0,1,0
2024-01-28,4A0100000001,1,293.44,391.25,88.92,1,1,0.227271565
2024-01-29,4A0100000001,1,458.33,539.99,74.24,1,1,0.137484027
2024-02-01,4A0100000001,1,371.69,371.69,0,0,1,0
2024-02-02,4A0100000001,2,480.72,782.52,280.46,1,1,0.358406175
2024-02-05,4A0100000001,3,1123.75,1123.75,0,0,1,0
2024-02-06,4A0100000001,2,744.45,744.45,0,0,1,0
2024-02-07,4A0100000001,5,1819.31,1936.69,106.7,1,1,0.055094001
2024-02-09,4A0100000001,2,782.5,782.5,0,0,1,0
2024-02-10,4A0100000001,13,4146.48,5086.25,856.21,1,1,0.168338167
2024-02-11,4A0100000001,1,391.25,391.25,0,0,1,0
2024-02-12,4A0100000001,35,11258.76,13793.38,2347.93,1,1,0.170221512
2024-02-13,4A0100000001,13,4345.3,5049.56,640.22,1,1,0.126787284
2024-02-14,4A0100000001,10,2977.83,3912.5,858.23,1,1,0.219355911
2024-02-15,4A0100000001,9,3278.75,3669.99,355.68,1,1,0.096915795
2024-02-16,4A0100000001,2,586.88,782.5,177.84,1,1,0.227271565
2024-02-18,4A0100000001,1,290.51,391.25,91.85,1,1,0.234760383
2024-02-19,4A0100000001,4,1310.69,1565,231.19,1,1,0.14772524
2024-02-20,4A0100000001,2,684.69,782.5,88.92,1,1,0.113635783
2024-02-21,4A0100000001,1,293.44,391.25,88.92,1,1,0.227271565
2024-02-22,4A0100000001,2,833.43,931.24,88.92,1,1,0.095485589
2024-02-23,4A0100000001,4,1165.19,1565,364.25,1,1,0.232747604
2024-02-25,4A0100000001,5,1419.34,1956.25,496.01,1,1,0.253551438
2024-02-26,4A0100000001,6,2113.11,2210.92,88.92,1,1,0.040218552
2024-02-27,4A0100000001,1,293.44,391.25,88.92,1,1,0.227271565
2024-02-29,4A0100000001,24,6957.64,9390,2245.31,1,1,0.239117146
2024-03-02,4A0100000001,2,762.5,762.5,0,0,2,0
2024-03-05,4A0100000001,1,391.25,391.25,0,0,2,0
2024-03-06,4A0100000001,2,678.88,782.5,94.73,1,2,0.121060703
2024-03-07,4A0100000001,3,1126.87,1322.49,177.84,1,2,0.134473607
2024-03-08,4A0100000001,5,1724.23,1936.69,194.68,1,2,0.100522025
2024-03-09,4A0100000001,2,626,782.5,142.28,1,2,0.181827476
2024-03-11,4A0100000001,8,2418.61,3130,652.72,1,2,0.208536741
2024-03-12,4A0100000001,3,889.58,1134.62,225.84,1,2,0.199044614
2024-03-14,4A0100000001,2,852.99,931.24,71.14,1,2,0.076392767
2024-03-15,4A0100000001,7,2660.49,2660.49,0,0,2,0
2024-03-16,4A0100000001,5,1596.12,1917.12,296.11,1,2,0.154455642
2024-03-17,4A0100000001,3,1378.42,1471.23,84.37,1,2,0.057346574
2024-03-18,4A0100000001,4,1754.48,1862.48,98.18,1,2,0.05271466
2024-03-20,4A0100000001,4,1107.31,1565,423.91,1,2,0.27086901
2024-03-21,4A0100000001,1,394.94,539.99,131.86,1,2,0.244189707
2024-03-23,4A0100000001,2,766.36,791.24,24.88,1,2,0.031444315
2024-03-28,4A0100000001,1,418.48,539.99,110.46,1,2,0.204559344
2024-03-29,4A0100000001,3,1037.98,1322.49,263.02,1,2,0.198882411
2024-03-30,4A0100000001,2,818.6,898.6,72.73,1,2,0.080937013
2024-03-31,4A0100000001,2,601.9,782.5,166.38,1,2,0.212626198
2024-04-01,4A0100000001,1,293.44,391.25,88.92,1,2,0.227271565
2024-04-02,4A0100000001,3,963.82,1205.11,241.29,1,2,0.200222386
2024-04-04,4A0100000001,1,359.99,539.99,163.64,1,2,0.303042649
2024-04-05,4A0100000001,2,708.31,848.31,127.27,1,2,0.150027702
2024-04-06,4A0100000001,2,759.98,1079.98,290.91,1,2,0.269366099
2024-04-07,4A0100000001,9,3499.91,4859.91,1236.38,1,2,0.254403888
2024-04-08,4A0100000001,1,359.99,539.99,163.64,1,2,0.303042649
2024-04-09,4A0100000001,2,899.98,1079.98,163.64,1,2,0.151521324
2024-04-11,4A0100000001,3,1159.97,1619.97,418.18,1,2,0.258140583
2024-04-14,4A0100000001,1,399.99,539.99,127.27,1,2,0.23568955
2024-04-15,4A0100000001,2,719.98,1079.98,327.28,1,2,0.303042649
2024-04-20,4A0100000001,3,901.41,1173.75,249.23,1,2,0.212336528
2024-04-22,4A0100000001,1,359.99,539.99,163.64,1,2,0.303042649
2024-04-24,4A0100000001,1,359.99,539.99,163.64,1,2,0.303042649
2024-04-25,4A0100000001,1,362.55,362.55,0,0,2,0
2024-04-28,4A0100000001,2,759.98,1079.98,290.91,1,2,0.269366099
2024-04-30,4A0100000001,1,399.99,539.99,127.27,1,2,0.23568955
2024-05-01,4A0100000001,1,359.99,539.99,163.64,1,2,0.303042649
2024-05-03,4A0100000001,1,374.7,391.25,16.55,1,2,0.042300319
2024-05-06,4A0100000001,1,359.99,539.99,163.64,1,2,0.303042649
2024-05-08,4A0100000001,2,781.81,1079.98,271.07,1,2,0.250995389
2024-05-09,4A0100000001,1,417.72,539.99,111.15,1,2,0.205837145
2024-05-10,4A0100000001,1,359.99,539.99,163.64,1,2,0.303042649
2024-05-11,4A0100000001,1,459.99,539.99,72.73,1,2,0.134687679
2024-05-15,4A0100000001,1,414.59,539.99,114,1,2,0.211115021
2024-05-19,4A0100000001,2,857.41,1079.98,202.33,1,2,0.187346062
2024-05-20,4A0100000001,1,359.99,539.99,163.64,1,2,0.303042649
2024-05-25,4A0100000001,1,459.99,539.99,72.73,1,2,0.134687679
2024-05-26,4A0100000001,1,399.99,539.99,127.27,1,2,0.23568955
2024-05-29,4A0100000001,4,1368.34,1655.05,261.66,1,2,0.158097943
2024-05-31,4A0100000001,1,359.99,539.99,163.64,1,2,0.303042649
2024-06-01,4A0100000001,1,429.99,539.99,100,1,3,0.185188615
2024-06-02,4A0100000001,2,759.77,1079.98,291.1,1,3,0.269542029
2024-06-04,4A0100000001,2,799.98,1079.98,254.54,1,3,0.23568955
2024-06-08,4A0100000001,2,797.07,1079.98,257.19,1,3,0.238143299
2024-06-09,4A0100000001,2,719.98,1079.98,327.28,1,3,0.303042649
2024-06-13,4A0100000001,1,359.99,539.99,163.64,1,3,0.303042649
2024-06-14,4A0100000001,3,1079.97,1619.97,490.92,1,3,0.303042649
2024-06-15,4A0100000001,3,1319.97,1619.97,272.73,1,3,0.16835497
2024-06-25,4A0100000001,1,359.99,539.99,163.64,1,3,0.303042649
2024-06-26,4A0100000001,2,919.98,1079.98,145.46,1,3,0.134687679
2024-06-29,4A0100000001,1,359.99,539.99,163.64,1,3,0.303042649
2024-07-03,4A0100000001,1,293.44,391.25,88.92,1,3,0.227271565
2024-07-08,4A0100000001,2,719.98,1079.98,327.28,1,3,0.303042649
2024-07-17,4A0100000001,1,421,539.99,108.17,1,3,0.200318524
2024-07-22,4A0100000001,2,899.98,1079.98,163.64,1,3,0.151521324
2024-07-23,4A0100000001,1,359.99,539.99,163.64,1,3,0.303042649
2024-07-26,4A0100000001,1,399.99,539.99,127.27,1,3,0.23568955
2024-07-27,4A0100000001,1,399.99,539.99,127.27,1,3,0.23568955
2024-07-29,4A0100000001,5,1799.95,2699.95,818.2,1,3,0.303042649
2024-08-03,4A0100000001,2,891.41,1079.98,171.43,1,3,0.158734421
2024-08-06,4A0100000001,1,250.4,391.25,133.74,1,3,0.341827476
2024-08-08,4A0100000001,1,359.99,539.99,163.64,1,3,0.303042649
2024-08-09,4A0100000001,1,459.99,539.99,72.73,1,3,0.134687679
2024-08-10,4A0100000001,2,793.85,1079.98,260.12,1,3,0.240856312
2024-08-12,4A0100000001,1,352.13,391.25,39.12,1,3,0.09998722
2024-08-13,4A0100000001,5,2089.95,2699.95,554.54,1,3,0.205388989
2024-08-14,4A0100000001,1,359.99,539.99,163.64,1,3,0.303042649
2024-08-15,4A0100000001,2,791.24,931.24,127.27,1,3,0.136667239
2024-08-24,4A0100000001,2,759.98,1079.98,290.91,1,3,0.269366099
2024-08-25,4A0100000001,1,359.99,539.99,163.64,1,3,0.303042649
2024-08-26,4A0100000001,2,586.88,782.5,177.84,1,3,0.227271565
2024-08-29,4A0100000001,1,313,391.25,71.14,1,3,0.181827476
2024-09-02,4A0100000001,1,340.31,539.99,181.53,1,4,0.336172892
2024-09-06,4A0100000001,1,239.35,391.25,144.79,1,4,0.370070288
2024-09-07,4A0100000001,4,1448.59,2159.96,646.7,1,4,0.299403693
2024-09-08,4A0100000001,4,1559.96,2159.96,545.45,1,4,0.252527825
2024-09-09,4A0100000001,7,2591.19,3631.19,945.47,1,4,0.260374698
2024-09-10,4A0100000001,3,1079.97,1619.97,490.92,1,4,0.303042649
2024-09-12,4A0100000001,1,399.99,539.99,127.27,1,4,0.23568955
2024-09-13,4A0100000001,1,399.99,539.99,127.27,1,4,0.23568955
2024-09-14,4A0100000001,2,481.98,1079.98,543.64,1,4,0.503379692
2024-09-15,4A0100000001,4,1479.96,2159.96,618.19,1,4,0.286204374
2024-09-17,4A0100000001,2,799.98,1079.98,254.54,1,4,0.23568955
2024-09-18,4A0100000001,2,732.55,931.24,180.62,1,4,0.193956445
2024-09-19,4A0100000001,3,1079.97,1619.97,490.92,1,4,0.303042649
2024-09-21,4A0100000001,1,359.99,539.99,163.64,1,4,0.303042649
2024-09-22,4A0100000001,1,251.99,539.99,261.82,1,4,0.484860831
2024-09-27,4A0100000001,1,359.99,539.99,163.64,1,4,0.303042649
2024-09-28,4A0100000001,2,664.98,1079.98,377.28,1,4,0.349339803
2024-09-29,4A0100000001,3,1024.97,1619.97,540.92,1,4,0.333907418
2024-09-30,4A0100000001,1,353.85,391.25,37.4,1,4,0.095591054
2024-10-04,4A0100000001,1,332.56,391.25,53.35,1,4,0.136357827
2024-10-05,4A0100000001,1,323.99,539.99,196.36,1,4,0.363636364
2024-10-06,4A0100000001,2,683.98,1079.98,360,1,4,0.333339506
2024-10-14,4A0100000001,1,304.99,539.99,213.64,1,4,0.395636956
2024-10-16,4A0100000001,1,359.99,539.99,163.64,1,4,0.303042649
2024-10-18,4A0100000001,1,359.99,539.99,163.64,1,4,0.303042649
2024-10-24,4A0100000001,1,294.55,539.99,223.13,1,4,0.413211356
2024-10-28,4A0100000001,2,646.72,1079.98,393.88,1,4,0.364710458
2024-11-01,4A0100000001,1,332.56,391.25,58.69,1,4,0.15000639
2024-11-04,4A0100000001,1,272.15,391.25,111.99,1,4,0.286236422
2024-11-06,4A0100000001,1,377.67,391.25,13.58,1,4,0.034709265
2024-11-16,4A0100000001,3,1078.92,1322.49,221.43,1,4,0.167434158
2024-11-21,4A0100000001,1,391.25,391.25,0,0,4,0
2024-11-22,4A0100000001,1,332.56,391.25,53.35,1,4,0.136357827
2024-11-25,4A0100000001,1,359.99,539.99,163.64,1,4,0.303042649
2024-12-01,4A0100000001,2,569.88,931.24,328.63,1,1,0.352895065
2024-12-07,4A0100000001,1,304.99,539.99,213.64,1,1,0.395636956
2024-12-15,4A0100000001,2,270,539.98,245.44,1,1,0.454535353
2024-12-17,4A0100000001,2,270,539.98,245.44,1,1,0.454535353
2024-12-19,4A0100000001,1,275.83,391.25,106.53,1,1,0.27228115
2024-12-21,4A0100000001,5,974.97,1349.95,340.89,1,1,0.252520464
2024-12-23,4A0100000001,2,255.72,539.98,258.42,1,1,0.47857328
2024-12-27,4A0100000001,1,269.99,269.99,0,0,1,0
2024-01-01,4A0100000002,13,14872.14,18199.87,3025.23,1,1,0.166222616
2024-01-02,4A0100000002,17,13985.02,20999.83,6421.17,1,1,0.305772475
2024-01-03,4A0100000002,15,14646.88,19694.29,4601.42,1,1,0.23364234
2024-01-04,4A0100000002,7,7586.33,8256.51,609.26,1,1,0.073791469
2024-01-05,4A0100000002,13,15721.75,17549.03,1661.15,1,1,0.094657653
2024-01-06,4A0100000002,21,17949.48,29399.79,10409.4,1,1,0.354063754
2024-01-07,4A0100000002,13,14571.24,18199.87,3298.77,1,1,0.181252394
2024-01-08,4A0100000002,7,6094.91,8999.93,2647.76,1,1,0.294197844
2024-01-09,4A0100000002,14,8352.55,19599.86,10224.84,1,1,0.521679236
2024-01-10,4A0100000002,15,6834.53,20999.85,12882.68,1,1,0.613465334
2024-01-11,4A0100000002,29,31810.33,40599.71,7995.44,1,1,0.196933426
2024-01-12,4A0100000002,30,28895.57,43219.73,13021.94,1,1,0.30129619
2024-01-13,4A0100000002,25,27921.99,34999.75,6440.06,1,1,0.184003029
2024-01-14,4A0100000002,22,22330.8,30799.78,7710.56,1,1,0.250344645
